0	2.07566947718926e-56	1.31126826169864e-66	3.34773603069784e-124	9.02457784070008e-271	9.00222888916609e-17	2.18058249654573e-57	7.83371731150277e-17	2.04185848694658e-39	1.16762556705711e-166
0	2.28497741427140e-23	1.46003564151352e-71	7.75197902856001e-153	1.22809171857988e-189	6.94103697237340e-24	1.78733306262896e-39	1.65989792080337e-16	2.51999749333248e-10	4.44698354986240e-194
0	2.44052556714552e-76	3.21588683073951e-86	8.85063386905221e-104	5.93614398281321e-308	0.874370399310160	1.33732433904234e-67	6.50117830252398e-29	1	2.88375876975161e-187
0	3.78931990003052e-113	5.81149580434929e-162	3.37531340338969e-152	0	1.02518262061328e-65	8.88871632209852e-72	4.40407148447719e-16	1.49604869178302e-56	4.33069397387952e-149
0	1.14346677168886e-41	3.48697238897359e-79	2.19458990899440e-144	2.02151607264501e-232	1.36922223267605e-22	3.22302965014623e-55	1.22507353304846e-16	4.45441383880801e-25	6.31473014352931e-179
0	4.39304401804862e-76	3.95924097490465e-56	1.64957705890351e-80	3.96380000000000e-319	3.96352312212314e-25	2.93118840706660e-56	8.65979790291067e-31	1.29242800503924e-53	2.71117097290314e-187
0	1.22403453340790e-46	2.06461323486274e-90	1.28854559088109e-144	3.92554173288966e-239	2.60611679439446e-29	5.78899089793588e-60	1.23795752457992e-19	2.47954437675038e-26	1.68880713627988e-184
0	3.63436740792982e-59	5.48298853650789e-67	2.47453516399542e-131	8.65464898435055e-268	8.81063083083613e-16	1.38870966924216e-49	3.04719207936329e-11	1.47995389941187e-39	1.56021358516447e-153
0	1.59528604257146e-58	1.32192043557895e-75	3.33089551234098e-145	1.71234924804913e-266	1.00809113158166e-11	3.34495002710504e-58	0.106394951659659	1.44542031352405e-40	8.75162889615797e-140
0	1.54386558972658e-52	4.74121953749732e-75	2.65659119798517e-129	1.73917592970149e-258	3.88320168321102e-23	1.80298055700035e-57	8.57973298182339e-20	2.99364119360178e-34	1.07695203841898e-177
0	1.59997648172730e-70	8.05774768432350e-52	4.22476007717093e-119	3.12937400056330e-289	1.27626922765111e-10	6.68586821140709e-40	1.13907908986252e-08	2.37671149968356e-48	4.83830951544510e-139
0	9.02529336473119e-30	1.08523524116063e-88	1.13859069368643e-156	4.26692545134696e-204	1.45512937043787e-28	2.65887554079950e-55	9.82874953004389e-19	3.20450039055110e-14	4.41469489305069e-194
